vhquang,"On the to/from perspective, I think it is fine, as we are adding labeled unit, that its goal is to hide the internal value (ie: float). To say it another way, I don't think people need to know the internal value, nor we need to hint them. Our goal is to let people use the semantic value."
nekobon,"I'm more afraid people might think that `bps` converts the argument TO bps unit, just like `float` converts things TO float. So one might assume `bps(0.0001) -> 1`"
vhquang,"This is obviously my bias, as we talk about the ""from bps to float"" direction first. But I am not sure if the opposite direction is what people will be using. If I already had a value `min_weight = 0.0001`, I can just use it rather than convert it to `bps`, which internally just converts it back to `0.0001`.  I think the goal is to have a layer that would help the reader, so using `min_weight = bps(1)` is more preferable than `min_weight = 0.0001` in the first place.  If we can have `min_weight = 1 * bps()`, maybe thing will be less confusing? And ignore the whole convert thing?"
nekobon,"Oh, I really like the multiplication idea! I'll change it now."
vhquang,"The issue is not with the size of the data, but doing query in a loop increases the chance the database get into deadlock, especially with insert/delete which needs to acquire table lock.  Beside, I think doing bulk insert/delete wouldn't increase much code complexity, seeing that you already using SQLAlchemy core. There is an (old) example about it:  https://github.com/ResearchAffiliates/invsys/blob/990412f1d492837e0a3777b84aea7bf9e867e599/deprecated/bb_tracking.py#L149 You would just need to collect them and execute in builk."
vhquang,"It the tables is stable, I think a schema class is nicer to have. Referencing columns the meta data like `returns_char_t.c.` wouldn't give statistical autocompletion, as we would with defining a class."
flexatone,NOTE: this needs to be controlled with a blender timeline parameter.
ForeverWintr,"Out of curiosity, what's the time complexity of this move? If most `sec_id`s are in the index, the previous approach might be faster. "
ForeverWintr,Maybe a bit more descriptive here?
ForeverWintr,"I think you mean '**no** handling for {lw_source}'. Also if `LiveWeightForWCRSource` was an enum, you could use identity checking instead of string comparison here. "
ForeverWintr,I think you're recomputing `live_holdings > 0` here. Maybe just hold on to the result from the computation on 2422 above?
chaburkland,Maybe: `aphl_psu = dict(co_group[Fields.APPROX_HL_PRE_WEIGHT].items())`
nekobon,:laughing:
nekobon,This can use `df_processor.get_union_index(dfs)` 
flexatone,good idea!
flexatone,"yeah, that as a joke for John, but we never got it, so I will provide a better message."
flexatone,"Like a dictionary, constant time. I found the old implementation verbose without a likely material benefit."
flexatone,"that might work, thanks!"
flexatone,agreed!
flexatone,"good catch; I thought about using Enum, but went with string thinking there might be places where we supply the parameter with strings... but there are not, so Enum is better. thanks!"
flexatone,agreed!
flexatone,"well, its a little tricky, as the dict is defined outside of a big groupby, and each group might take different paths to updating that one dictionary, I think this approach is reasonable. The only other option might be to create a dictionary and update, i.e., `aphl_psu.update(dict(co_group[Fields.APPROX_HL_PRE_WEIGHT].items()))`, but that seems more expensive than just doing the loop over items."
chaburkland,"Oh I see. I misread what scope this is taking place in.  I think you don't need to create a throwaway dict. I think you can just do: `aphl_psu.update(co_group[Fields.APPROX_HL_PRE_WEIGHT].items())`  I do think this is prefereable, since it delegates the for-loop to cpython."
flexatone,"ah, right, I forget that update() can take items; let me try that!"
chaburkland,Maybe `FIELD_DATADATE`?
chaburkland,Same for the `FIELD_MAPPING` on line 40
chaburkland,"Maybe replace ""sich"" with `self.RESOURCE.FIELD_SIC`?"
chaburkland,Delete this comment?
nekobon,Thanks for catching! I will change this
nekobon,Thanks! I'll update them 
johnjhawk,Does the 2018 grafi not us the grafi include spec? I'm surprised that this parameter needs to be changed here.
nekobon,"I was surprised, too!"
nekobon,"I think we should put this in **kwargs instead of CarveSpec. Multi is a special case min weight are different, and we don't want to use it for other products."
nekobon,I don't think you changed this in your branch. Would it be possible (pull from default?) to show only your changes?
nekobon,It's great to raise the error here!
vhquang,"This is a manual fix, to pick up your work on BPS to be used in this branch."
ForeverWintr,Do you need the `apply` here? Can't you just pass the array to `isclose`?
ForeverWintr,"The reason for this check is that only one delta can exist for a fund at a time, right? Maybe the error message could explain that a bit more. Something like `f'Cannot add delta for {acct_name}, because a future delta already exists'`"
ForeverWintr,"Why use `datetime` instead of `pd.to_datetime`? I think we observe strange things when using python dates in pandas frames, and jrebach has said pandas doesn't support it. "
ForeverWintr,Do you intend to use this to typehint the `AAF_DATA_SOURCES` dict below?
ForeverWintr,"`current_date` should be `tp.Optional[datetime.date]`. Given that it's not provided in production, maybe the parameter should be called `current_date_override`?"
ForeverWintr,I think the name of the parameter in this docstring needs an update. 
ForeverWintr,Why does the header need to be different for the sqlalchemy object vs the calculator?
ForeverWintr,"Should `pair_1, pair_2` be arguments to the method? It looks like this will fail unless date_pairs is exactly 2 pairs. Or if the date_pairs are always those produced by `generate_dates` above, maybe just call that method from `create_target_weights`?"
